MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20240614		000010126948		A00A1511801	NW-150AH-5 CQC	20	20.000	PC	P100	1911		X	5002888564	0001	101	F	S	588981.00000	11779620.00000	700000.00000	14000000.00000
B10	20240614		000010124794		U00A0249201	&NDU-120RFC22N20-I	21	21.000	PC	P100	1210		X	5002888784	0001	101	F	S	51338.00000	1078098.00000	0.00000	0.00000
B10	20240614	M-0321287-10	000040152249		A00A1980000	MRT-15007.5B	10	10.000	PC	P100	1911	X		4907866322	0001	581		S	456100.00000	4561000.00000	700000.00000	7000000.00000
B10	20240617		000010127368		U00A0249600	NDU-160RFC12N60-I	49	49.000	PC	P100	1210		X	5002889180	0001	101	F	S	40458.00000	1982442.00000	0.00000	0.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889751	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889752	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889753	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889754	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889755	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889756	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889757	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889758	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889759	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889760	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911			5002889761	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129782		A7A313401	UF1-2100	12	1.000	PC	P100	1911		X	5002889762	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889763	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889764	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889765	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889766	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889767	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889768	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889769	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889770	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889771	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889772	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889773	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889774	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889775	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911			5002889776	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010129781		A7A313401	UF1-2100	15	1.000	PC	P100	1911		X	5002889777	0001	101	F	S	54600.00000	54600.00000	53000.00000	53000.00000
B10	20240619		000010127981		U00A0247201	＆SDU-130RFC22N40-I	1	1.000	PC	P100	1210		X	5002890024	0001	101	F	S	30346.00000	30346.00000	0.00000	0.00000
B10	20240619		000010124795		U00A0249001	&NDU-116RFC22N20-I	2	2.000	PC	P100	1210		X	5002890046	0001	101	F	S	51338.00000	102676.00000	0.00000	0.00000
B10	20240619		000010127367		U00A0249301	&NDU-130RFC22N40-I	24	24.000	PC	P100	1210		X	5002890051	0001	101	F	S	48622.00000	1166928.00000	0.00000	0.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890026	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890027	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890028	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890029	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890030	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890031	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890032	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890033	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890034	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890035	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890036	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890037	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890038	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890039	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890040	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890041	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890042	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890043	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910			5002890044	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240619		000010128666		U0A970400	SPU-2030	20	1.000	PC	P100	1910		X	5002890045	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890500	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890501	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890502	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890503	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890504	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002890505	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240620		000010127964		U00A0247200	SDU-130RFC22N40-I	1	1.000	PC	P100	1910		X	5002890166	0001	101	F	S	39510.00000	39510.00000	0.00000	0.00000
B10	20240621		000010127369		U00A0250000	BKU-120RFC21N20-I	5	5.000	PC	P100	1210		X	5002890814	0001	101	F	S	21321.00000	106605.00000	0.00000	0.00000
B10	20240624		000010127370		U0A446101	＆DMU-12RF01 ﾀﾞﾐｰﾕﾆｯﾄ	1	1.000	PC	P100	1210		X	5002891100	0001	101	F	S	5955.00000	5955.00000	0.00000	0.00000
B10	20240624	I-0329094-10	000040157664		A00A1876900	FC-6K-20-S3-03 G1J-OMT3	2	2.000	PC	P100	1911	X		4907874707	0001	581		S	894032.00000	1788064.00000	1950000.00000	3900000.00000
B10	20240625		000010127796		A00A0627401	KSX-2000MPNDS(ROHS)	25	25.000	PC	P100	1911		X	5002891694	0001	101	F	S	119624.00000	2990600.00000	280000.00000	7000000.00000
B10	20240625		000010127797		A00A0627401	KSX-2000MPNDS(ROHS)	25	25.000	PC	P100	1911		X	5002891695	0001	101	F	S	119624.00000	2990600.00000	280000.00000	7000000.00000
B10	20240625		000010129208		A00A2015200	ANALOG I/F CARD	50	50.000	PC	P100	1911		X	5002891699	0001	101	F	S	10273.00000	513650.00000	20000.00000	1000000.00000
B10	20240625		000010129803		U00A0326400	FXP-RFC-4W-R16501	1	1.000	PC	P100	1210		X	5002891804	0001	101	F	S	85127.00000	85127.00000	0.00000	0.00000
B10	20240625		000010124792		U00A0341600	FXP-RFC-4W-L-N16501	1	1.000	PC	P100	1210		X	5002891680	0001	101	F	S	85799.00000	85799.00000	0.00000	0.00000
B10	20240625		000010127366		U00A0341600	FXP-RFC-4W-L-N16501	5	5.000	PC	P100	1210		X	5002891686	0001	101	F	S	85799.00000	428995.00000	0.00000	0.00000
B10	20240625		000010124793		U00A0341700	FXP-RFC-4W-R-B16501	1	1.000	PC	P100	1210		X	5002891679	0001	101	F	S	85672.00000	85672.00000	0.00000	0.00000
B10	20240625		000010129802		U00A0341700	FXP-RFC-4W-R-B16501	1	1.000	PC	P100	1210		X	5002891805	0001	101	F	S	85672.00000	85672.00000	0.00000	0.00000
B10	20240626		000010129102		A00A0448600	CDS3kW OUTPUT WHITE CABLE	50	50.000	PC	P100	1910		X	5002892212	0001	101	F	S	8829.00000	441450.00000	7600.00000	380000.00000
B10	20240626		000010129785		A7A704800	MRT-15020B          STD	9	9.000	PC	P100	1911		X	5002892166	0001	101	F	S	640880.00000	5767920.00000	665000.00000	5985000.00000
B10	20240626		000010129103		EEA566601	ｹｰﾌﾞﾙｶｺｳｽﾞ+OUT	50	50.000	PC	P100	1210		X	5002891889	0001	101	F	S	4516.00000	225800.00000	0.00000	0.00000
B10	20240627		000010127797		A00A0627401	KSX-2000MPNDS(ROHS)	25	-25.000	PC	P100	1911			5002892383	0001	102	F	H	119624.00000	2990600.00000-	280000.00000	7000000.00000-
B10	20240627		000010127797		A00A0627401	KSX-2000MPNDS(ROHS)	25	24.000	PC	P100	1911			5002892394	0001	101	F	S	119624.00000	2870976.00000	280000.00000	6720000.00000
B10	20240628		000010126562		A00A0600101	SAC-I	10	8.000	PC	P100	1911			5002892862	0001	101	F	S	787582.00000	6300656.00000	995000.00000	7960000.00000
B10	20240628		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002892848	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240628		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002892849	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240628		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911			5002892850	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240628		000010128208		A00A1962600	MRT-15010C        STD	10	1.000	PC	P100	1911		X	5002892851	0001	101	F	S	327426.00000	327426.00000	441000.00000	441000.00000
B10	20240628		000010128209		A00A1964000	MRT-10005EC       STD	3	1.000	PC	P100	1911			5002892853	0001	101	F	S	360593.00000	360593.00000	448000.00000	448000.00000
B10	20240628		000010128209		A00A1964000	MRT-10005EC       STD	3	1.000	PC	P100	1911			5002892854	0001	101	F	S	360593.00000	360593.00000	448000.00000	448000.00000
B10	20240628		000010128209		A00A1964000	MRT-10005EC       STD	3	1.000	PC	P100	1911		X	5002892855	0001	101	F	S	360593.00000	360593.00000	448000.00000	448000.00000
B10	20240628		000010128210		A00A1964100	MRT-10010EC       STD	5	1.000	PC	P100	1911			5002892879	0001	101	F	S	454280.00000	454280.00000	517000.00000	517000.00000
B10	20240628		000010128210		A00A1964100	MRT-10010EC       STD	5	1.000	PC	P100	1911			5002892880	0001	101	F	S	454280.00000	454280.00000	517000.00000	517000.00000
B10	20240628		000010128210		A00A1964100	MRT-10010EC       STD	5	1.000	PC	P100	1911			5002892881	0001	101	F	S	454280.00000	454280.00000	517000.00000	517000.00000
B10	20240628		000010128210		A00A1964100	MRT-10010EC       STD	5	1.000	PC	P100	1911			5002892882	0001	101	F	S	454280.00000	454280.00000	517000.00000	517000.00000
B10	20240628		000010128210		A00A1964100	MRT-10010EC       STD	5	1.000	PC	P100	1911		X	5002892883	0001	101	F	S	454280.00000	454280.00000	517000.00000	517000.00000
B10	20240628		000010128211		A00A1964200	MRT-10015EC       STD	5	1.000	PC	P100	1911			5002892885	0001	101	F	S	535077.00000	535077.00000	649000.00000	649000.00000
B10	20240628		000010128211		A00A1964200	MRT-10015EC       STD	5	1.000	PC	P100	1911			5002892886	0001	101	F	S	535077.00000	535077.00000	649000.00000	649000.00000
B10	20240628		000010128211		A00A1964200	MRT-10015EC       STD	5	1.000	PC	P100	1911			5002892887	0001	101	F	S	535077.00000	535077.00000	649000.00000	649000.00000
B10	20240628		000010128211		A00A1964200	MRT-10015EC       STD	5	1.000	PC	P100	1911			5002892888	0001	101	F	S	535077.00000	535077.00000	649000.00000	649000.00000
B10	20240628		000010128211		A00A1964200	MRT-10015EC       STD	5	1.000	PC	P100	1911		X	5002892889	0001	101	F	S	535077.00000	535077.00000	649000.00000	649000.00000
B10	20240628		000010128212		A00A1964500	MRT-15005EC       STD	3	1.000	PC	P100	1911			5002892890	0001	101	F	S	454132.00000	454132.00000	490000.00000	490000.00000
B10	20240628		000010128212		A00A1964500	MRT-15005EC       STD	3	1.000	PC	P100	1911			5002892891	0001	101	F	S	454132.00000	454132.00000	490000.00000	490000.00000
B10	20240628		000010128212		A00A1964500	MRT-15005EC       STD	3	1.000	PC	P100	1911		X	5002892892	0001	101	F	S	454132.00000	454132.00000	490000.00000	490000.00000
B10	20240628		000010128213		A00A1964600	MRT-15010EC       STD	5	1.000	PC	P100	1911			5002892852	0001	101	F	S	551833.00000	551833.00000	640000.00000	640000.00000
B10	20240628		000010128213		A00A1964600	MRT-15010EC       STD	5	1.000	PC	P100	1911			5002892857	0001	101	F	S	551833.00000	551833.00000	640000.00000	640000.00000
B10	20240628		000010128213		A00A1964600	MRT-15010EC       STD	5	1.000	PC	P100	1911			5002892858	0001	101	F	S	551833.00000	551833.00000	640000.00000	640000.00000
B10	20240628		000010128213		A00A1964600	MRT-15010EC       STD	5	1.000	PC	P100	1911			5002892859	0001	101	F	S	551833.00000	551833.00000	640000.00000	640000.00000
B10	20240628		000010129211		A00A2015400	I/O CONTACT I/F CARD	50	50.000	PC	P100	1911		X	5002892843	0001	101	F	S	10710.00000	535500.00000	20000.00000	1000000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892786	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892787	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892788	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892789	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892790	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892791	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892792	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892793	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892794	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892795	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892796	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892797	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892798	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892799	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892800	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892801	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892802	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892803	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911			5002892804	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B10	20240628		000010129206		A6A934600	GED028060  28KHZ  600W	20	1.000	PC	P100	1911		X	5002892805	0001	101	F	S	111354.00000	111354.00000	138000.00000	138000.00000
B50	20240611	M-0323285-10	000040153908		A00A1733600	KTA4F2-24-2000CP (RC30M)	4	4.000	PC	P100	1911	X		4907861475	0001	581		S	846598.00000	3386392.00000	1295000.00000	5180000.00000
B50	20240617	M-0325343-10	000040155141		A7A133200	MRS-15020CPRTY2        42	1	1.000	PC	P100	1911	X		4907867624	0001	581		S	1164200.00000	1164200.00000	1650000.00000	1650000.00000
B50	20240625	L-0325317-10	000040155136		A00A1994900	朝日放送ABCホール改修	1	1.000	PC	P100	1911	X		4907877568	0001	581		S	9984194.00000	9984194.00000	19628000.00000	19628000.00000
B50	20240627	M-0326391-10	000040156184		A00A1202000	MRS-15015AY5T (RC15M)	2	2.000	PC	P100	1911	X		4907880517	0001	581		S	758669.00000	1517338.00000	950000.00000	1900000.00000
B51	20240626	M-0313903-10	000040147805		A00A1907100	KTA2F2-8-300HPR DN2	20	20.000	PC	P100	1911	X		4907878065	0001	581		S	1867159.00000	37343180.00000	4000000.00000	80000000.00000
B55	20240617		000010129422		A4A861200	RS-15015AY5 (15M)	2	2.000	PC	P100	1210		X	5002889035	0001	101	F	S	49954.00000	99908.00000	0.00000	0.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890014	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890015	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890016	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890017	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890018	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890019	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890020	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890021	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911			5002890022	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129162		A00A1245200	HKE-RE PANEL	10	1.000	PC	P100	1911		X	5002890023	0001	101	F	S	23241.00000	23241.00000	34000.00000	34000.00000
B55	20240619		000010129161		A00A1593100	KTA2F2-15-150 RC CABLE 4M	1	1.000	PC	P100	1910		X	5002890013	0001	101	F	S	14288.00000	14288.00000	20281.00000	20281.00000
B55	20240619		000010129262		A2A529100	RT-TYPE RC BOX 10M   STD	1	1.000	PC	P100	1910		X	5002890025	0001	101	F	S	45881.00000	45881.00000	44000.00000	44000.00000
B55	20240619		000010129261		A6A211900	RT-15005 (ｺｰﾄﾞﾅｼ)	1	1.000	PC	P100	1910		X	5002889778	0001	101	F	S	34530.00000	34530.00000	40000.00000	40000.00000
B55	20240619		000010129761		A7A510500	ﾘﾓｺﾝｺｰﾄﾞ30M(MRS)       02	2	2.000	PC	P100	1911		X	5002889779	0001	101	F	S	36327.00000	72654.00000	38000.00000	76000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892098	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892099	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892100	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892101	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892102	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892103	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240626		000010128861		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002892104	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
