MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933362	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933363	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933364	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933365	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933366	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933367	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933368	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933369	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933370	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933371	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933372	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933373	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933374	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933375	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933376	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933377	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933378	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933379	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933380	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933381	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933382	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933383	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933384	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933385	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933386	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933387	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933388	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933389	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933390	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933391	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933392	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933393	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933394	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933395	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933396	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933397	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933398	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933399	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933400	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933401	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933402	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933403	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933404	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933405	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933406	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933407	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933408	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933409	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933410	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933411	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933412	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933413	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933414	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933415	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933416	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933417	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933418	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933419	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933420	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933421	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933422	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933423	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933424	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933425	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933426	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933427	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933428	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933429	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933430	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933431	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933432	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933433	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933434	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933435	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933436	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933437	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933438	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933439	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933440	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933441	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933442	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933443	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933444	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933445	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933446	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933447	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933448	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933449	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933450	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933451	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933452	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911			5002933453	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241107		000010131322		U1A012600	UF-DP	100	1.000	PC	P100	1911		X	5002933454	0001	101	F	S	4872.00000	4872.00000	5000.00000	5000.00000
B10	20241108		000010129203		A6A862600	IDKS-40-200T3 L67-70L	16	16.000	PC	P100	1911		X	5002933937	0001	101	F	S	303666.00000	4858656.00000	429000.00000	6864000.00000
B10	20241108		000010130388		U0A445901	BKU-13RFA22/01 32A RoHS	9	9.000	PC	P100	1910		X	5002933589	0001	101	F	S	14181.00000	127629.00000	0.00000	0.00000
B10	20241112	I-0329548-30	000040157903		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	2	1.000	PC	P100	1911	X		4908012223	0001	581		S	894032.00000	894032.00000	1725000.00000	1725000.00000
B10	20241118		000010131940		A00A1020201	#HKE-820G (C) (N)	2	1.000	PC	P100	1910			5002936049	0001	101	F	S	69285.00000	69285.00000	83000.00000	83000.00000
B10	20241118		000010131940		A00A1020201	#HKE-820G (C) (N)	2	1.000	PC	P100	1910		X	5002936050	0001	101	F	S	69285.00000	69285.00000	83000.00000	83000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936039	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936040	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936041	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936042	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936043	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936044	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936045	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936046	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911			5002936047	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241118		000010131412		U0A970500	SPU-2045	10	1.000	PC	P100	1911		X	5002936048	0001	101	F	S	18980.00000	18980.00000	19000.00000	19000.00000
B10	20241119		000010131603		U00A0246901	＆SDU-116RFC21N20-I	6	6.000	PC	P100	1210		X	5002936370	0001	101	F	S	24721.00000	148326.00000	0.00000	0.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936359	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936360	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936361	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936362	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936363	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936364	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936365	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936366	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910			5002936367	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241119		000010131413		U0A970400	SPU-2030	10	1.000	PC	P100	1910		X	5002936368	0001	101	F	S	17998.00000	17998.00000	18000.00000	18000.00000
B10	20241120		000010131604		U00A0247201	＆SDU-130RFC22N40-I	37	37.000	PC	P100	1210		X	5002936997	0001	101	F	S	28435.00000	1052095.00000	0.00000	0.00000
B10	20241121		000010127806		A00A0627401	KSX-2000MPNDS(ROHS)	25	25.000	PC	P100	1911		X	5002937707	0001	101	F	S	119624.00000	2990600.00000	280000.00000	7000000.00000
B10	20241121		000010131749		U00A0249201	&NDU-120RFC22N20-I	1	1.000	PC	P100	1210		X	5002937682	0001	101	F	S	50245.00000	50245.00000	0.00000	0.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937683	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937684	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937685	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937686	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937687	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937688	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937689	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937690	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937691	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937692	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937693	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937694	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937695	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937696	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937697	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937698	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937699	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937700	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911			5002937701	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121		000010131414		U0A970300	SPU-2020	20	1.000	PC	P100	1911		X	5002937702	0001	101	F	S	17771.00000	17771.00000	18000.00000	18000.00000
B10	20241121	M-0330619-10	000040158614		A00A1270400	HKD-30-1/10FUT11	8	8.000	PC	P100	1911	X		4908021429	0001	581		S	226954.00000	1815632.00000	320000.00000	2560000.00000
B10	20241125	I-0329548-30	000040157903		A00A2038400	FC-6K-20-S3-03 G1J-OMT3	2	1.000	PC	P100	1911	X		4908024147	0001	581		S	894032.00000	894032.00000	1725000.00000	1725000.00000
B10	20241125	M-0330619-20	000040158615		A00A0518000	HKD-15-0.1FU	2	2.000	PC	P100	1911	X		4908023400	0001	581		S	256075.00000	512150.00000	340000.00000	680000.00000
B10	20241129		000010129401		A00A1511801	NW-150AH-5 CQC	20	19.000	PC	P100	1911			5002939810	0001	101	F	S	602846.00000	11454074.00000	700000.00000	13300000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939801	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939802	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939803	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939804	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939805	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939806	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939807	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939808	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129		000010131411		U0A970600	SPU-2060	10	1.000	PC	P100	1911			5002939809	0001	101	F	S	20810.00000	20810.00000	21000.00000	21000.00000
B10	20241129	M-0323287-10	000040153909		A00A1996100	MRT-30-300PL-A DN3	2	2.000	PC	P100	1911	X		4908030426	0001	581		S	1552774.00000	3105548.00000	2560000.00000	5120000.00000
B10	20241129	M-0323287-20	000040154041		A00A1996100	MRT-30-300PL-A DN3	6	2.000	PC	P100	1911			4908030425	0001	581		S	1553604.00000	3107208.00000	2560000.00000	5120000.00000
B10	20241129	M-0323287-30	000040154042		A00A1996100	MRT-30-300PL-A DN3	8	8.000	PC	P100	1911	X		4908030428	0001	581		S	1554019.00000	12432152.00000	2560000.00000	20480000.00000
B10	20241129	M-0323287-40	000040154043		A00A1996100	MRT-30-300PL-A DN3	8	8.000	PC	P100	1911	X		4908030427	0001	581		S	1554019.00000	12432152.00000	2560000.00000	20480000.00000
B50	20241108		000010130784		A1A440500	MRS-12030 ﾘﾓｺﾝﾂｷ(10M)   1	1	1.000	PC	P100	1911		X	5002933588	0001	101	F	S	753518.00000	753518.00000	748000.00000	748000.00000
