MRP管理者	転記日付	WBS番号	ネットワーク・指図番号	受領者	品目コード	品目テキスト	計画数	完成数	単位（完成数）	プラント	保管場所	ﾈｯﾄﾜｰｸ完了	指図完了	入出庫伝票	明細	移動タイプ	移動区分	D/C	単価	金額	最低販売単価or製品単価	製品金額合計
B10	20240530		000010124629		A00A1201200	SW-V02    (REACH)(CCC)	15	15.000	PC	P100	1911		X	5002883752	0001	101	F	S	242718.00000	3640770.00000	410000.00000	6150000.00000
B10	20240530		000010128204		A00A1962000	MRT-10005C        STD	5	1.000	PC	P100	1911			5002883776	0001	101	F	S	235336.00000	235336.00000	320000.00000	320000.00000
B10	20240530		000010128204		A00A1962000	MRT-10005C        STD	5	1.000	PC	P100	1911			5002883777	0001	101	F	S	235336.00000	235336.00000	320000.00000	320000.00000
B10	20240530		000010128204		A00A1962000	MRT-10005C        STD	5	1.000	PC	P100	1911			5002883778	0001	101	F	S	235336.00000	235336.00000	320000.00000	320000.00000
B10	20240530		000010128204		A00A1962000	MRT-10005C        STD	5	1.000	PC	P100	1911			5002883779	0001	101	F	S	235336.00000	235336.00000	320000.00000	320000.00000
B10	20240530		000010128204		A00A1962000	MRT-10005C        STD	5	1.000	PC	P100	1911		X	5002883780	0001	101	F	S	235336.00000	235336.00000	320000.00000	320000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883785	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883786	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883787	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883788	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883789	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883790	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883791	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883792	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911			5002883793	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128205		A00A1962100	MRT-10010C        STD	10	1.000	PC	P100	1911		X	5002883794	0001	101	F	S	274613.00000	274613.00000	357000.00000	357000.00000
B10	20240530		000010128207		A00A1962500	MRT-15005C        STD	5	1.000	PC	P100	1911			5002883781	0001	101	F	S	264388.00000	264388.00000	327000.00000	327000.00000
B10	20240530		000010128207		A00A1962500	MRT-15005C        STD	5	1.000	PC	P100	1911			5002883782	0001	101	F	S	264388.00000	264388.00000	327000.00000	327000.00000
B10	20240530		000010128207		A00A1962500	MRT-15005C        STD	5	1.000	PC	P100	1911			5002883783	0001	101	F	S	264388.00000	264388.00000	327000.00000	327000.00000
B10	20240530		000010128207		A00A1962500	MRT-15005C        STD	5	1.000	PC	P100	1911		X	5002883784	0001	101	F	S	264388.00000	264388.00000	327000.00000	327000.00000
B10	20240530		000010127361		U00A0119102	＆PC3-F150V6F8-LT-B	1	1.000	PC	P100	1210		X	5002883800	0001	101	F	S	372964.00000	372964.00000	0.00000	0.00000
B10	20240531		000010127545		A00A0158304	KSX-1000MPS-1B (ROHS)	30	4.000	PC	P100	1911		X	5002884242	0001	101	F	S	238991.00000	955964.00000	330000.00000	1320000.00000
B10	20240531		000010125991		A00A0471900	KCX-80P1             STD	4	4.000	PC	P100	1911		X	5002884244	0001	101	F	S	320567.00000	1282268.00000	457750.00000	1831000.00000
B10	20240531		000010125989		A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	10	10.000	PC	P100	1911		X	5002884183	0001	101	F	S	177692.00000	1776920.00000	288000.00000	2880000.00000
B50	20240510		000010129005		A7A704800	MRT-15020B          STD	1	1.000	PC	P100	1911		X	5002877705	0001	101	F	S	640880.00000	640880.00000	665000.00000	665000.00000
B50	20240515		000010128522		A1A786111	MRS-12005           STD 1	1	1.000	PC	P100	1911		X	5002879186	0001	101	F	S	336881.00000	336881.00000	363000.00000	363000.00000
B50	20240516	G-0325717-10	000040155565		A00A1550200	KCA4F7-15-2000LC(R)	1	1.000	PC	P100	1911	X		4907830423	0001	581		S	2658415.50000	2658415.50000	4173000.00000	4173000.00000
B50	20240516	M-0325288-10	000040155117		A00A2009100	MRS-15010A	1	1.000	PC	P100	1911	X		4907831406	0001	581		S	720188.00000	720188.00000	1000000.00000	1000000.00000
B50	20240524		000010127814		A7A708100	MRT-10010B CL	1	1.000	PC	P100	1911		X	5002882183	0001	101	F	S	245856.00000	245856.00000	0.00000	0.00000
B50	20240524		000010125903		A7A709500	MRT-15005BY CL	1	1.000	PC	P100	1911		X	5002882184	0001	101	F	S	257845.00000	257845.00000	0.00000	0.00000
B50	20240531	M-0324909-10	000040154836		A00A1109300	MRS-40003AT(RC3m)	1	1.000	PC	P100	1911	X		4907849126	0001	581		S	879716.00000	879716.00000	1170000.00000	1170000.00000
B50	20240531	M-0324910-10	000040154837		A00A1896500	MRS-40005AT(RC30m)	1	1.000	PC	P100	1911	X		4907850027	0001	581		S	1032047.00000	1032047.00000	1370000.00000	1370000.00000
B55	20240515		000010128521		A7A784104	RS-RC ON/OFF 15V A 30M	1	1.000	PC	P100	1910		X	5002879187	0001	101	F	S	63528.00000	63528.00000	90000.00000	90000.00000
B55	20240516		000010129321		A7A510500	ﾘﾓｺﾝｺｰﾄﾞ30M(MRS)       02	1	1.000	PC	P100	1910		X	5002879579	0001	101	F	S	36327.00000	36327.00000	38000.00000	38000.00000
B55	20240521		000010128702		A00A0226500	RT-RC 10V A Jｺｰﾄﾞﾅｼ	1	1.000	PC	P100	1910		X	5002880920	0001	101	F	S	32363.00000	32363.00000	39000.00000	39000.00000
B55	20240521		000010127022		A7A777800	MRT-30RE Bｼﾘｰｽﾞ(TP1)	4	4.000	PC	P100	1910		X	5002880955	0001	101	F	S	36011.00000	144044.00000	0.00000	0.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883339	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883340	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883341	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883342	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883343	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883344	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883345	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883346	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911			5002883347	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B55	20240529		000010128182		A00A1245100	HKD-RE PANEL	10	1.000	PC	P100	1911		X	5002883348	0001	101	F	S	24517.00000	24517.00000	33000.00000	33000.00000
B58	20240515		000010129163		U00A0328601	＆PV-DISPD S17 LEDﾀｲﾌﾟ	10	10.000	PC	P100	1210		X	5002879189	0001	101	F	S	66521.00000	665210.00000	0.00000	0.00000
B58	20240521		000010129343		A00A0480000	天面板ASSY	5	5.000	PC	P100	1911		X	5002880956	0001	101	F	S	14520.00000	72600.00000	17840.00000	89200.00000
B58	20240521		000010129466		A00A1161700	DCAUTO-G 交換用ファン１	20	20.000	PC	P100	1911		X	5002880958	0001	101	F	S	4313.00000	86260.00000	8000.00000	160000.00000
B58	20240528		000010124030		A3A210900	KSM-575MPTR&SS-10GMMR  VW	5	5.000	PC	P100	1911		X	5002883049	0001	101	F	S	73350.00000	366750.00000	152000.00000	760000.00000
B59	20240528		000010127785		A00A0132401	SS-140GMNE(Ro)_NEC	50	50.000	PC	P100	1911		X	5002883050	0001	101	F	S	29792.00000	1489600.00000	35000.00000	1750000.00000
B59	20240528		000010127786		A00A0132401	SS-140GMNE(Ro)_NEC	50	50.000	PC	P100	1911		X	5002883051	0001	101	F	S	29792.00000	1489600.00000	35000.00000	1750000.00000
B59	20240528		000010127884		A00A0826901	HF.UNIT(XC-35&30Aｴｱ)_J	100	100.000	PC	P100	1910		X	5002883052	0001	101	F	S	9457.00000	945700.00000	27000.00000	2700000.00000
B59	20240530		000010124385		A00A0132101	SS-180GMSR-PRC(Ro)_CDS	72	71.000	PC	P100	1911			5002883685	0001	101	F	S	47062.00000	3341402.00000	52700.00000	3741700.00000
B59	20240531		000010127761		A00A0871001	SS-170G1A  STD_J	10	10.000	PC	P100	1911		X	5002884182	0001	101	F	S	66050.00000	660500.00000	199000.00000	1990000.00000
B59	20240531		000010128722		A00A0871201	SS-80G1A  STD_J	5	5.000	PC	P100	1910		X	5002884181	0001	101	F	S	50659.00000	253295.00000	56000.00000	280000.00000
B70	20240510		R327884		P0A230302	WK-2303B U02 SEQ(21ECD)	2	2.000	PC	P100	1910		X	5002877275	0001	101	F	S	15666.00000	31332.00000	31332.00000	62664.00000
B70	20240510		R321683		P0A238300	WK-2383A          CPU(F)	5	5.000	PC	P100	1910		X	5002877708	0001	101	F	S	47818.00000	239090.00000	95636.00000	478180.00000
B70	20240510		R327370		P0A265808	WK-2658C U08 DRIVER	3	3.000	PC	P100	1910		X	5002877299	0001	101	F	S	14989.00000	44967.00000	39574.00000	118722.00000
B70	20240510		R329674A		P0A308200	WK-3082A     IGBT DRIVER	2	2.000	PC	P100	1910		X	5002877296	0001	101	F	S	22543.00000	45086.00000	70410.00000	140820.00000
B70	20240510		R327496		P0A360010	IK-3600 U10 21EX_DRIVER	3	3.000	PC	P100	1910		X	5002877298	0001	101	F	S	10155.00000	30465.00000	20310.00000	60930.00000
B70	20240510		R327498		P0A563000	WK-5630B     CM151 FILTER	2	2.000	PC	P100	1910		X	5002877297	0001	101	F	S	4071.00000	8142.00000	8142.00000	16284.00000
B70	20240510		R328325		P0A603400	WK-6034A   GUN_CTL(MAIN)	3	3.000	PC	P100	1910		X	5002877706	0001	101	F	S	23009.00000	69027.00000	46018.00000	138054.00000
B70	20240510		R327188		P0A603500	WK-6035A     PWM.PCB	3	3.000	PC	P100	1910		X	5002877707	0001	101	F	S	8538.00000	25614.00000	17076.00000	51228.00000
B70	20240510		R327885		PZZA0177803	IK-1778A S03	3	3.000	PC	P100	1910		X	5002877276	0001	101	F	S	16652.00000	49956.00000	40512.00000	121536.00000
B70	20240510		R328482		PZZA0265812	WK-2658C U12	4	4.000	PC	P100	1910		X	5002877300	0001	101	F	S	15147.00000	60588.00000	38770.00000	155080.00000
B70	20240517		R327040		970407060	DIMCOM No.16561     RoHS	8	8.000	PC	P100	1910		X	5002880097	0001	101	F	S	7348.00000	58784.00000	14696.00000	117568.00000
B70	20240517		R327040A		970407070	DIMCOM No.16570     RoHS	4	4.000	PC	P100	1910		X	5002880131	0001	101	F	S	5283.00000	21132.00000	10566.00000	42264.00000
B70	20240517		R329154		P00A0762700	WK-7627 RELAY_PCB	5	5.000	PC	P100	1910		X	5002880133	0001	101	F	S	31091.00000	155455.00000	64564.00000	322820.00000
B70	20240517		R327371		P0A265808	WK-2658C U08 DRIVER	2	2.000	PC	P100	1910		X	5002880092	0001	101	F	S	14989.00000	29978.00000	39574.00000	79148.00000
B70	20240517		R328426		P0A360000	IK-3600  UPS DRIVE PCB	5	5.000	PC	P100	1910		X	5002880096	0001	101	F	S	11691.00000	58455.00000	23382.00000	116910.00000
B70	20240517		R321907		P0A381400	GK-3814C D/D CONV(RF DDC)	1	1.000	PC	P100	1911		X	5002880091	0001	101	F	S	10621.00000	10621.00000	27682.00000	27682.00000
B70	20240517		R327489		P0A464809	GK-4648AS09   0-5V/4-20MA	1	1.000	PC	P100	1910		X	5002880129	0001	101	F	S	8206.00000	8206.00000	16412.00000	16412.00000
B70	20240517		R327040B		PZYA1655100	DIMCOM 16551      RoHS	4	4.000	PC	P100	1910		X	5002880132	0001	101	F	S	10195.00000	40780.00000	20390.00000	81560.00000
B70	20240517		R327040C		PZYA1664100	DIMCOM No.16641     RoHS	4	4.000	PC	P100	1910		X	5002880094	0001	101	F	S	14553.00000	58212.00000	29106.00000	116424.00000
B70	20240517		R329361		PZYA1664100	DIMCOM No.16641     RoHS	3	3.000	PC	P100	1910		X	5002880130	0001	101	F	S	14553.00000	43659.00000	29106.00000	87318.00000
B70	20240517		R328483		PZZA0265812	WK-2658C U12	4	4.000	PC	P100	1910		X	5002880095	0001	101	F	S	15147.00000	60588.00000	38770.00000	155080.00000
B70	20240521		R323085		P0A549800	PK-5498A  OUTPUT	10	10.000	PC	P100	1910		X	5002881002	0001	101	F	S	4207.00000	42070.00000	8414.00000	84140.00000
B70	20240521		R323079		P0A584700	PK-5847    KSX-MHXP RELAY	10	10.000	PC	P100	1910		X	5002881001	0001	101	F	S	2231.00000	22310.00000	7052.00000	70520.00000
B70	20240523		R329077		P0A360010	IK-3600 U10 21EX_DRIVER	3	3.000	PC	P100	1910		X	5002881485	0001	101	F	S	10155.00000	30465.00000	20310.00000	60930.00000
B70	20240523		R322376		P0A360200	IK-3602A   UPS SOURCE PCB	3	3.000	PC	P100	1910		X	5002881486	0001	101	F	S	11736.00000	35208.00000	30358.00000	91074.00000
B70	20240523		R323081		P0A546604	WK-5466D U04(J)200A D/D	10	10.000	PC	P100	1910		X	5002881488	0001	101	F	S	18450.00000	184500.00000	36900.00000	369000.00000
B70	20240523		R323190		P0A546606	WK-5466D U06(J)200A D/D	10	10.000	PC	P100	1910		X	5002881490	0001	101	F	S	43023.00000	430230.00000	86046.00000	860460.00000
B70	20240523		R323084		P0A585100	PK-5851     INPUT PCB	10	10.000	PC	P100	1910		X	5002881489	0001	101	F	S	6050.00000	60500.00000	16616.00000	166160.00000
B70	20240523		R323080		P0A589400	PK-5894       FAN INV PCB	10	10.000	PC	P100	1910		X	5002881487	0001	101	F	S	12856.00000	128560.00000	25712.00000	257120.00000
B70	20240529		R323083		P0A515712	WK-5157B U12 (J) CONTROL	10	10.000	PC	P100	1910		X	5002883547	0001	101	F	S	9252.00000	92520.00000	18504.00000	185040.00000
B70	20240529		R331574		PZZA0569408	WK-5694A U08 DDC-M(02)	1	1.000	PC	P100	1910		X	5002883545	0001	101	F	S	6040.77300	6040.77300	15000.00000	15000.00000
B70	20240530		R328427		P0A230300	WK-2303B         WAVEFORM	5	5.000	PC	P100	1910		X	5002883751	0001	101	F	S	14422.00000	72110.00000	28844.00000	144220.00000
B70	20240530		R328425		P0A238100	WK-2381B      GUN CONTROL	3	3.000	PC	P100	1910		X	5002883750	0001	101	F	S	38079.00000	114237.00000	76322.00000	228966.00000
B70	20240530		R329152		P0A603000	WK-6030C   GUN_CTL(SUB)	3	3.000	PC	P100	1910		X	5002883684	0001	101	F	S	3463.00000	10389.00000	6926.00000	20778.00000
B70	20240530		R327311		P0A603100	WK-6031A     CPU_PCB	3	3.000	PC	P100	1911		X	5002883683	0001	101	F	S	25555.00000	76665.00000	51110.00000	153330.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878275	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878276	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878277	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878278	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878279	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878280	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878281	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878282	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878283	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878284	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878285	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878286	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878287	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878288	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878289	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878290	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878291	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878292	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910			5002878293	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240513		000010118129		A00A1437801	#KTA2F2-15-100X2X4	20	1.000	PC	P100	1910		X	5002878294	0001	101	F	S	605898.00000	605898.00000	850000.00000	850000.00000
B82	20240516		000010126183		A00A1663801	#KT4F6-200-100CT1 x4Unit	5	5.000	PC	P100	1911		X	5002879581	0001	101	F	S	980914.00000	4904570.00000	1360000.00000	6800000.00000
B82	20240516		000010126545		U00A0106500	INV UNIT(KOIKE)  (STD)	27	27.000	PC	P100	1210		X	5002879582	0001	101	F	S	219126.00000	5916402.00000	0.00000	0.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881584	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881585	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881586	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881587	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881588	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881589	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881590	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881591	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944			5002881592	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128772		A00A1020101	#HKE-810G (C) (N)	10	1.000	PC	P100	1944		X	5002881593	0001	101	F	S	69674.00000	69674.00000	76000.00000	76000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881664	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881665	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881666	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881667	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881668	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881669	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
B82	20240523		000010128484		A00A1020301	#HKE-830G (C) (N)	10	1.000	PC	P100	1944			5002881670	0001	101	F	S	72134.00000	72134.00000	94000.00000	94000.00000
